"id" ;"ari_text" ;"score" ;"characters_count" ;"coleman_liau_text" ;"complexwords_text" ;"flesch_kincaid_text" ;"flesch_reading_text" ;"gunning_fog_text" ;"sentences_text" ;"smog_index_text" ;"smog_text" ;"syllables_text" ;"words_text" ;"good" ;"total_links" ;"doicount" ;"selfreferencecount" ;"wikipediacount" ;"naturecount" ;"comm_name"
2,391 ;11.029 ;8 ;541 ;7.159 ;10 ;11.109 ;62.795 ;13.2 ;5 ;10.746 ;11.208 ;184 ;133 ;yes ;4 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,393 ;8.628 ;6 ;636 ;9.768 ;23 ;9.444 ;58.746 ;13.2 ;8 ;12.287 ;12.816 ;217 ;141 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,394 ;11.716 ;1 ;885 ;8.628 ;27 ;12.017 ;54.545 ;15.2 ;8 ;13.062 ;13.624 ;306 ;205 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,395 ;9.124 ;3 ;274 ;7.652 ;10 ;10.869 ;56.323 ;14.8 ;3 ;13 ;13.559 ;100 ;66 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,397 ;15.057 ;5 ;981 ;9.106 ;18 ;14.273 ;51.765 ;16 ;7 ;11.783 ;12.29 ;333 ;232 ;yes ;4 ;0 ;0 ;1 ;1 ;biology.stackexchange.com
2,398 ;9.524 ;3 ;682 ;10.342 ;25 ;10.84 ;50.297 ;13.6 ;8 ;12.682 ;13.228 ;241 ;148 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,399 ;4.726 ;3 ;228 ;8.532 ;11 ;7.361 ;60.458 ;12.4 ;5 ;11.124 ;11.602 ;82 ;51 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,404 ;8.826 ;3 ;358 ;7.437 ;6 ;8.897 ;70.014 ;10.8 ;4 ;9.708 ;10.126 ;118 ;87 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,405 ;7.018 ;5 ;467 ;8.396 ;19 ;9.59 ;53.027 ;13.2 ;7 ;12.024 ;12.541 ;172 ;105 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,406 ;4.287 ;18 ;198 ;7.013 ;9 ;7.571 ;61.709 ;12 ;4 ;11.216 ;11.698 ;74 ;47 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,407 ;21.265 ;6 ;386 ;12.268 ;20 ;23.077 ;1.75 ;25.6 ;2 ;20.321 ;21.194 ;157 ;81 ;yes ;5 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,408 ;16.621 ;22 ;1,887 ;12.603 ;81 ;17.227 ;23.341 ;20 ;13 ;16.672 ;17.389 ;688 ;378 ;yes ;7 ;0 ;0 ;2 ;1 ;biology.stackexchange.com
2,409 ;8.491 ;7 ;530 ;10.345 ;22 ;10.005 ;52.593 ;14 ;7 ;12.71 ;13.257 ;187 ;115 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,413 ;10.797 ;13 ;508 ;8.994 ;17 ;11.361 ;54.928 ;14.8 ;5 ;13.1 ;13.663 ;176 ;116 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,414 ;14.234 ;2 ;236 ;13.418 ;11 ;15.697 ;23.486 ;18.4 ;2 ;15.845 ;16.527 ;87 ;46 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,415 ;5.033 ;4 ;297 ;6.163 ;7 ;7.077 ;70.331 ;9.2 ;5 ;9.481 ;9.889 ;105 ;73 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,418 ;9.469 ;6 ;332 ;10.742 ;13 ;9.614 ;57.748 ;14 ;4 ;12.874 ;13.428 ;110 ;71 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,419 ;8.373 ;24 ;318 ;11.466 ;14 ;9.683 ;48.437 ;13.2 ;5 ;12.165 ;12.688 ;110 ;64 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,420 ;13.783 ;6 ;873 ;10.263 ;29 ;13.068 ;49.713 ;16.8 ;7 ;14.148 ;14.757 ;291 ;190 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,422 ;10.926 ;49 ;857 ;11.088 ;22 ;10.247 ;57.419 ;12.8 ;9 ;11.563 ;12.061 ;276 ;181 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,423 ;7.5 ;9 ;400 ;6.998 ;12 ;9.176 ;64.538 ;12.4 ;5 ;11.485 ;11.979 ;143 ;99 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,424 ;8.513 ;5 ;61 ;12.141 ;1 ;6.79 ;67.755 ;8 ;1 ;8.477 ;8.842 ;18 ;12 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,427 ;10.557 ;12 ;604 ;8.611 ;14 ;10.199 ;63.503 ;13.2 ;6 ;11.367 ;11.855 ;198 ;140 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,428 ;6.905 ;17 ;600 ;9.185 ;22 ;9.045 ;57.133 ;12.4 ;9 ;11.563 ;12.061 ;216 ;136 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,429 ;4.051 ;4 ;146 ;6.77 ;5 ;6.154 ;71.719 ;10 ;3 ;10.071 ;10.504 ;51 ;35 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,430 ;8.049 ;3 ;648 ;10.269 ;24 ;9.517 ;54.733 ;12.8 ;9 ;11.944 ;12.458 ;227 ;141 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,431 ;12.583 ;6 ;534 ;15.625 ;25 ;13.099 ;29.947 ;16.4 ;6 ;14.18 ;14.79 ;184 ;97 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,433 ;16.596 ;7 ;307 ;7.992 ;11 ;16.93 ;41.365 ;20.8 ;2 ;15.845 ;16.527 ;114 ;76 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,436 ;9.186 ;39 ;4,290 ;11.277 ;152 ;10.36 ;47.024 ;12.4 ;59 ;11.791 ;12.298 ;1,488 ;869 ;yes ;15 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,437 ;13.862 ;8 ;2,020 ;12.29 ;80 ;14.162 ;36.382 ;17.2 ;17 ;14.882 ;15.522 ;706 ;409 ;yes ;2 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
2,456 ;12.255 ;24 ;1,300 ;10.943 ;52 ;13.389 ;40.038 ;16.4 ;12 ;14.402 ;15.021 ;468 ;276 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,459 ;1.039 ;4 ;91 ;4.504 ;0 ;2.278 ;92.384 ;2.8 ;3 ;3 ;3.129 ;29 ;23 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,460 ;14.542 ;6 ;2,976 ;11.112 ;104 ;13.961 ;43.599 ;17.2 ;23 ;14.647 ;15.277 ;1,006 ;628 ;yes ;4 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,461 ;16.975 ;10 ;4,195 ;13.201 ;150 ;16.359 ;31.971 ;18.8 ;28 ;15.677 ;16.352 ;1,450 ;852 ;yes ;2 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
2,465 ;8.67 ;32 ;1,303 ;7.877 ;34 ;9.418 ;64.467 ;12 ;15 ;11.246 ;11.73 ;446 ;311 ;yes ;7 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
2,467 ;12.352 ;11 ;1,225 ;10.325 ;48 ;13.227 ;43.305 ;16.8 ;11 ;14.442 ;15.063 ;437 ;266 ;yes ;3 ;0 ;0 ;0 ;1 ;biology.stackexchange.com
2,469 ;11.677 ;22 ;2,255 ;11.045 ;80 ;11.939 ;48.085 ;14.8 ;22 ;13.445 ;14.023 ;771 ;477 ;yes ;1 ;1 ;0 ;0 ;0 ;biology.stackexchange.com
2,470 ;8.567 ;14 ;484 ;9.354 ;22 ;10.656 ;51.018 ;15.2 ;6 ;13.488 ;14.068 ;177 ;109 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,472 ;11.401 ;14 ;794 ;11.204 ;30 ;12.406 ;43.296 ;14.8 ;8 ;13.607 ;14.192 ;281 ;167 ;yes ;2 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
2,473 ;9.014 ;4 ;311 ;10.954 ;9 ;9.26 ;58.06 ;11.6 ;4 ;11.216 ;11.698 ;103 ;66 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,475 ;14.136 ;32 ;398 ;8.876 ;10 ;13.28 ;56.253 ;16.4 ;3 ;13 ;13.559 ;133 ;95 ;yes ;4 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,476 ;3.618 ;5 ;216 ;7.146 ;6 ;5.278 ;75.388 ;8.4 ;5 ;9 ;9.387 ;73 ;51 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,477 ;5.925 ;14 ;1,953 ;7.537 ;80 ;8.891 ;56.59 ;12.4 ;32 ;11.66 ;12.162 ;729 ;454 ;yes ;8 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,479 ;56.538 ;9 ;1,059 ;12.297 ;28 ;46.197 ;-38.446 ;49.2 ;2 ;23.494 ;24.504 ;348 ;222 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,480 ;20.126 ;11 ;1,461 ;8.578 ;46 ;18.834 ;38.623 ;22.8 ;8 ;16.134 ;16.828 ;515 ;353 ;yes ;5 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,482 ;6.672 ;3 ;1,020 ;9.141 ;31 ;7.305 ;66.052 ;10.4 ;17 ;10.396 ;10.843 ;336 ;223 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,483 ;11.831 ;8 ;323 ;9.995 ;14 ;13.75 ;38.636 ;16.8 ;3 ;14.832 ;15.47 ;121 ;71 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,485 ;7.235 ;11 ;1,480 ;8.696 ;64 ;9.287 ;55.113 ;13.2 ;22 ;12.342 ;12.873 ;531 ;329 ;yes ;8 ;8 ;0 ;0 ;0 ;biology.stackexchange.com
2,487 ;15.807 ;3 ;2,738 ;10.856 ;82 ;15.084 ;43.63 ;17.6 ;19 ;14.379 ;14.997 ;936 ;605 ;yes ;9 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,488 ;6.733 ;9 ;455 ;8.219 ;10 ;8.364 ;61.304 ;9.2 ;7 ;9.547 ;9.957 ;159 ;103 ;yes ;3 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
2,489 ;11.451 ;13 ;1,255 ;9.886 ;39 ;11.688 ;52.382 ;14.8 ;12 ;12.874 ;13.428 ;429 ;277 ;yes ;2 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
2,490 ;13.836 ;9 ;602 ;11.795 ;23 ;14.351 ;36.342 ;16.8 ;5 ;14.747 ;15.382 ;213 ;124 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,491 ;11.073 ;14 ;3,161 ;10.54 ;123 ;11.839 ;48.086 ;15.6 ;32 ;13.738 ;14.329 ;1,104 ;681 ;yes ;12 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,493 ;6.386 ;14 ;1,941 ;7.606 ;63 ;8.327 ;62.078 ;11.6 ;30 ;10.937 ;11.408 ;689 ;450 ;yes ;9 ;0 ;0 ;2 ;2 ;biology.stackexchange.com
2,495 ;8.465 ;68 ;1,295 ;9.056 ;57 ;11.201 ;47.599 ;14.8 ;16 ;13.338 ;13.912 ;490 ;295 ;yes ;2 ;1 ;0 ;0 ;0 ;biology.stackexchange.com
2,496 ;12.491 ;7 ;1,334 ;10.769 ;48 ;13.339 ;41.729 ;15.6 ;12 ;13.954 ;14.555 ;475 ;285 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,497 ;11.396 ;6 ;253 ;14.245 ;9 ;11.792 ;39.02 ;13.6 ;3 ;12.487 ;13.024 ;86 ;48 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,498 ;9.155 ;5 ;605 ;9.211 ;22 ;11.681 ;46.176 ;14 ;7 ;12.71 ;13.257 ;228 ;137 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,500 ;13.675 ;36 ;2,146 ;9.262 ;76 ;13.662 ;47.925 ;17.2 ;17 ;14.581 ;15.208 ;745 ;485 ;yes ;8 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,504 ;17.272 ;13 ;2,642 ;12.038 ;103 ;17.013 ;31.652 ;20 ;17 ;16.482 ;17.191 ;937 ;559 ;yes ;8 ;0 ;0 ;3 ;0 ;biology.stackexchange.com
2,506 ;13.39 ;7 ;458 ;12.207 ;27 ;15.047 ;28.591 ;20.8 ;4 ;17.23 ;17.971 ;170 ;93 ;yes ;3 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,507 ;7.054 ;4 ;803 ;7.963 ;22 ;8.11 ;67.848 ;11.2 ;11 ;10.746 ;11.208 ;274 ;191 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,509 ;9.052 ;6 ;1,218 ;10.272 ;39 ;10.358 ;52.266 ;12.4 ;15 ;11.832 ;12.341 ;428 ;265 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,510 ;9.421 ;9 ;538 ;8.963 ;16 ;10.153 ;58.784 ;13.2 ;6 ;11.944 ;12.458 ;185 ;123 ;yes ;2 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
2,511 ;15.841 ;8 ;1,057 ;14.02 ;42 ;15.638 ;27.921 ;18 ;8 ;15.55 ;16.219 ;366 ;202 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,513 ;16.822 ;5 ;900 ;12.548 ;29 ;15.117 ;42.193 ;18.4 ;6 ;15.042 ;15.688 ;294 ;187 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,514 ;12.251 ;9 ;351 ;7.812 ;7 ;11.204 ;64.608 ;14.4 ;3 ;11.367 ;11.855 ;113 ;84 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,518 ;12.516 ;11 ;3,462 ;9.477 ;103 ;12.457 ;51.827 ;15.2 ;30 ;13.149 ;13.714 ;1,181 ;776 ;yes ;4 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
2,519 ;14.007 ;4 ;1,738 ;11.169 ;75 ;15.143 ;33.059 ;18.4 ;14 ;15.677 ;16.352 ;637 ;366 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,521 ;13.743 ;24 ;1,734 ;12.804 ;84 ;14.552 ;31.7 ;18.8 ;15 ;15.961 ;16.648 ;619 ;345 ;yes ;2 ;0 ;0 ;0 ;2 ;biology.stackexchange.com
2,533 ;24.001 ;6 ;1,971 ;11.973 ;82 ;22.708 ;14.983 ;26 ;9 ;19.533 ;20.373 ;715 ;418 ;yes ;4 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
2,535 ;11.566 ;4 ;1,270 ;9.82 ;44 ;11.851 ;51.802 ;15.2 ;12 ;13.488 ;14.068 ;436 ;281 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,537 ;13.945 ;8 ;650 ;9.554 ;18 ;13.927 ;49.002 ;16.4 ;5 ;13.392 ;13.968 ;227 ;151 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,538 ;6.503 ;21 ;474 ;8.127 ;10 ;7.296 ;71.249 ;9.6 ;7 ;9.547 ;9.957 ;158 ;112 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,540 ;10.123 ;32 ;386 ;8.745 ;13 ;10.589 ;58.777 ;14.4 ;4 ;12.874 ;13.428 ;132 ;89 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,542 ;11.415 ;25 ;802 ;10.987 ;37 ;13.382 ;36.967 ;16.8 ;8 ;14.779 ;15.415 ;298 ;170 ;yes ;2 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
2,543 ;13.603 ;26 ;881 ;9.145 ;44 ;16.144 ;30.208 ;20 ;7 ;16.732 ;17.452 ;349 ;200 ;yes ;4 ;0 ;0 ;4 ;0 ;biology.stackexchange.com
2,545 ;7.801 ;7 ;414 ;6.874 ;12 ;8.941 ;67.65 ;12.4 ;5 ;11.485 ;11.979 ;144 ;103 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,546 ;13.367 ;9 ;765 ;7.915 ;33 ;14.274 ;49.129 ;19.2 ;6 ;15.845 ;16.527 ;282 ;190 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,547 ;7.672 ;6 ;391 ;7.963 ;11 ;9.047 ;63.33 ;11.6 ;5 ;11.124 ;11.602 ;137 ;93 ;yes ;2 ;1 ;0 ;0 ;0 ;biology.stackexchange.com
2,548 ;28.895 ;75 ;2,898 ;11.208 ;106 ;25.824 ;12.248 ;29.2 ;11 ;20.003 ;20.863 ;1,018 ;632 ;yes ;17 ;0 ;4 ;4 ;0 ;biology.stackexchange.com
2,550 ;12.995 ;5 ;871 ;15.065 ;38 ;14.254 ;24.732 ;16 ;9 ;14.255 ;14.868 ;312 ;161 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,551 ;12.105 ;5 ;455 ;8.723 ;17 ;13.528 ;44.831 ;16.8 ;4 ;14.292 ;14.906 ;168 ;105 ;yes ;3 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
2,552 ;8.667 ;12 ;1,341 ;8.761 ;41 ;9.699 ;59.922 ;12.8 ;16 ;11.768 ;12.274 ;465 ;309 ;yes ;3 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,553 ;7.591 ;15 ;140 ;9.8 ;6 ;10.249 ;49.193 ;13.6 ;2 ;12.487 ;13.024 ;52 ;31 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,555 ;15.32 ;16 ;569 ;9.211 ;20 ;15.791 ;41.513 ;18.8 ;4 ;15.247 ;15.903 ;208 ;134 ;yes ;4 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
2,556 ;4.626 ;14 ;1,614 ;6.267 ;38 ;6.362 ;73.713 ;8.8 ;29 ;9.27 ;9.668 ;557 ;395 ;yes ;4 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,557 ;7.948 ;18 ;969 ;9.501 ;44 ;10.387 ;50.322 ;14.4 ;13 ;13.077 ;13.639 ;358 ;217 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,558 ;12.014 ;7 ;1,701 ;10.876 ;71 ;13.411 ;39.209 ;16.4 ;16 ;14.538 ;15.163 ;619 ;362 ;yes ;2 ;1 ;0 ;1 ;0 ;biology.stackexchange.com
2,562 ;10.99 ;30 ;950 ;8.18 ;28 ;11.237 ;58.827 ;14.4 ;9 ;12.661 ;13.205 ;325 ;224 ;yes ;2 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
2,563 ;12.927 ;6 ;1,282 ;10.362 ;45 ;13.197 ;45.458 ;16.4 ;11 ;14.078 ;14.684 ;446 ;278 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,564 ;21.642 ;9 ;765 ;15.709 ;33 ;20.302 ;13.181 ;23.2 ;4 ;18.732 ;19.538 ;266 ;143 ;yes ;1 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
2,566 ;13.662 ;19 ;1,581 ;13.239 ;76 ;13.981 ;34.263 ;18.4 ;14 ;15.762 ;16.439 ;550 ;310 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,567 ;21.455 ;5 ;1,364 ;12.193 ;47 ;19.272 ;29.919 ;22.8 ;7 ;17.193 ;17.932 ;459 ;287 ;yes ;4 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
2,568 ;13.745 ;12 ;1,405 ;12.442 ;52 ;14.33 ;34.325 ;16.4 ;12 ;14.402 ;15.021 ;497 ;283 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,570 ;14.429 ;1 ;940 ;9.481 ;25 ;13.907 ;51.077 ;16.8 ;7 ;13.351 ;13.925 ;321 ;219 ;yes ;2 ;0 ;0 ;0 ;1 ;biology.stackexchange.com
2,590 ;10.543 ;7 ;1,428 ;11.615 ;63 ;11.677 ;44.295 ;15.6 ;16 ;13.869 ;14.465 ;503 ;296 ;yes ;6 ;2 ;0 ;0 ;0 ;biology.stackexchange.com
2,591 ;7.579 ;9 ;604 ;10.66 ;22 ;8.354 ;57.434 ;11.6 ;10 ;11.124 ;11.602 ;202 ;125 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,592 ;10.22 ;6 ;405 ;12.65 ;16 ;11.414 ;42.081 ;14 ;5 ;12.798 ;13.348 ;142 ;81 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,593 ;11 ;5 ;1,003 ;12.159 ;47 ;12.929 ;35.4 ;16.4 ;11 ;14.322 ;14.938 ;368 ;204 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,597 ;13.725 ;5 ;1,539 ;14.032 ;71 ;14.193 ;30.708 ;18 ;14 ;15.335 ;15.994 ;538 ;294 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,599 ;9.159 ;11 ;841 ;11.506 ;38 ;10.776 ;46.142 ;14.4 ;11 ;13.18 ;13.747 ;299 ;175 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,600 ;14.211 ;93 ;971 ;12.529 ;41 ;14.128 ;37.19 ;18 ;8 ;15.4 ;16.062 ;334 ;195 ;yes ;2 ;1 ;1 ;0 ;0 ;biology.stackexchange.com
2,602 ;15.058 ;10 ;2,043 ;10.363 ;81 ;15.399 ;37.259 ;18.8 ;15 ;15.728 ;16.404 ;731 ;443 ;yes ;8 ;0 ;0 ;8 ;0 ;biology.stackexchange.com
2,605 ;14.847 ;2 ;4,724 ;13.411 ;201 ;14.631 ;33.335 ;18 ;38 ;15.597 ;16.268 ;1,621 ;921 ;yes ;3 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,607 ;8.861 ;18 ;979 ;9.773 ;39 ;10.984 ;48.52 ;14 ;12 ;12.874 ;13.428 ;359 ;217 ;yes ;4 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,609 ;14.842 ;14 ;1,497 ;15.38 ;63 ;15.239 ;23.343 ;17.2 ;13 ;15.058 ;15.705 ;525 ;274 ;yes ;1 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
2,617 ;14.787 ;21 ;1,200 ;16.383 ;61 ;15.894 ;15.598 ;18.8 ;11 ;15.898 ;16.582 ;432 ;213 ;yes ;2 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
2,618 ;13.034 ;12 ;1,644 ;12.543 ;82 ;14.802 ;28.123 ;18.4 ;15 ;15.806 ;16.486 ;610 ;330 ;yes ;6 ;0 ;0 ;6 ;0 ;biology.stackexchange.com
2,619 ;15.231 ;4 ;537 ;11.695 ;26 ;16.281 ;27.761 ;20 ;4 ;16.964 ;17.694 ;198 ;111 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,620 ;15.808 ;7 ;420 ;11.634 ;18 ;15.522 ;35.428 ;19.6 ;3 ;16.416 ;17.122 ;146 ;87 ;yes ;1 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
2,622 ;13.184 ;16 ;5,418 ;12.666 ;241 ;13.939 ;34.496 ;17.6 ;49 ;15.147 ;15.798 ;1,919 ;1,083 ;yes ;6 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
2,623 ;19.398 ;0 ;3,992 ;13.264 ;180 ;19.452 ;18.247 ;22.8 ;23 ;18.323 ;19.111 ;1,462 ;809 ;no ;3 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
2,624 ;10.962 ;13 ;1,056 ;13.991 ;51 ;12.61 ;32.334 ;16 ;13 ;13.849 ;14.444 ;379 ;202 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,625 ;12.445 ;8 ;447 ;15.308 ;25 ;14.118 ;23.052 ;18.4 ;5 ;15.247 ;15.903 ;162 ;82 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,626 ;11.096 ;10 ;858 ;7.852 ;24 ;11.557 ;57.846 ;14.4 ;8 ;12.487 ;13.024 ;298 ;205 ;yes ;2 ;0 ;0 ;0 ;2 ;biology.stackexchange.com
2,628 ;10.462 ;4 ;1,020 ;10.633 ;45 ;12.326 ;42.151 ;15.6 ;11 ;14.078 ;14.684 ;374 ;219 ;yes ;1 ;1 ;0 ;0 ;0 ;biology.stackexchange.com
2,629 ;11.605 ;8 ;1,456 ;12.172 ;65 ;12.756 ;38.756 ;16 ;15 ;14.402 ;15.021 ;518 ;296 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,631 ;6.539 ;8 ;1,834 ;10.041 ;73 ;9.085 ;50.255 ;11.6 ;34 ;11.026 ;11.5 ;665 ;388 ;yes ;4 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,632 ;12.905 ;26 ;2,571 ;10.193 ;84 ;13.307 ;45.08 ;15.6 ;22 ;13.703 ;14.292 ;901 ;561 ;yes ;7 ;0 ;0 ;3 ;0 ;biology.stackexchange.com
2,636 ;9.033 ;3 ;606 ;8.879 ;24 ;10.915 ;52.172 ;14.4 ;7 ;13.142 ;13.707 ;221 ;139 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,638 ;10.001 ;5 ;364 ;10 ;13 ;11.238 ;50.118 ;14.4 ;4 ;12.874 ;13.428 ;129 ;80 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,639 ;95.066 ;11 ;803 ;8.58 ;29 ;77.405 ;-114.359 ;83.2 ;1 ;32.496 ;33.893 ;285 ;194 ;yes ;6 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,640 ;16.742 ;11 ;1,158 ;13.115 ;49 ;16.02 ;30.971 ;19.6 ;8 ;16.555 ;17.267 ;396 ;228 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,642 ;9.551 ;20 ;1,085 ;9.073 ;31 ;10.114 ;59.214 ;12.8 ;12 ;11.803 ;12.311 ;370 ;247 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,644 ;12.874 ;13 ;1,939 ;8.356 ;62 ;13.41 ;49.457 ;16.4 ;16 ;13.782 ;14.375 ;690 ;454 ;yes ;6 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
2,645 ;13.581 ;17 ;2,150 ;12.996 ;90 ;15.012 ;27.273 ;17.2 ;19 ;14.921 ;15.562 ;788 ;425 ;yes ;8 ;0 ;0 ;3 ;0 ;biology.stackexchange.com
2,646 ;8.207 ;3 ;397 ;10.716 ;17 ;10.606 ;43.366 ;13.2 ;6 ;12.22 ;12.745 ;145 ;82 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
