"id" ;"ari_text" ;"score" ;"characters_count" ;"coleman_liau_text" ;"complexwords_text" ;"flesch_kincaid_text" ;"flesch_reading_text" ;"gunning_fog_text" ;"sentences_text" ;"smog_index_text" ;"smog_text" ;"syllables_text" ;"words_text" ;"good" ;"total_links" ;"comm_name"
38,461 ;13.697 ;5 ;549 ;13.996 ;22 ;14.177 ;30.823 ;16.4 ;5 ;14.489 ;15.112 ;192 ;105 ;yes ;0 ;chemistry.stackexchange.com
38,462 ;31.221 ;2 ;570 ;11.275 ;20 ;27.717 ;6.771 ;31.2 ;2 ;20.321 ;21.194 ;201 ;124 ;yes ;0 ;chemistry.stackexchange.com
38,464 ;5.543 ;2 ;673 ;6.113 ;9 ;6.777 ;77.291 ;8.8 ;10 ;8.196 ;8.549 ;229 ;173 ;yes ;1 ;chemistry.stackexchange.com
38,466 ;10.693 ;8 ;2,128 ;10.155 ;70 ;11.254 ;52.023 ;14.4 ;22 ;12.77 ;13.319 ;733 ;465 ;yes ;1 ;chemistry.stackexchange.com
38,467 ;12.225 ;10 ;1,581 ;9.431 ;52 ;12.714 ;49.074 ;15.6 ;14 ;13.556 ;14.139 ;554 ;355 ;yes ;0 ;chemistry.stackexchange.com
38,469 ;3.647 ;6 ;282 ;5.055 ;10 ;7.106 ;71.186 ;11.2 ;5 ;10.746 ;11.208 ;108 ;76 ;yes ;0 ;chemistry.stackexchange.com
38,471 ;5.312 ;11 ;146 ;3.199 ;4 ;8.711 ;70.901 ;12 ;2 ;10.746 ;11.208 ;58 ;43 ;yes ;1 ;chemistry.stackexchange.com
38,472 ;14.771 ;40 ;5,171 ;10.738 ;210 ;14.952 ;38.376 ;18.4 ;39 ;15.71 ;16.385 ;1,826 ;1,106 ;yes ;4 ;chemistry.stackexchange.com
38,473 ;10.969 ;4 ;2,361 ;9.145 ;81 ;11.925 ;51.073 ;15.2 ;23 ;13.279 ;13.85 ;837 ;536 ;yes ;4 ;chemistry.stackexchange.com
38,477 ;9.128 ;6 ;1,012 ;7.43 ;32 ;10.256 ;61.363 ;14 ;11 ;12.342 ;12.873 ;357 ;246 ;yes ;3 ;chemistry.stackexchange.com
38,478 ;9.156 ;4 ;484 ;10.611 ;19 ;10.572 ;50.14 ;14 ;6 ;12.747 ;13.295 ;171 ;104 ;yes ;2 ;chemistry.stackexchange.com
38,480 ;7.864 ;4 ;1,145 ;7.372 ;31 ;9.142 ;65.014 ;12 ;14 ;11.15 ;11.63 ;401 ;279 ;yes ;1 ;chemistry.stackexchange.com
38,482 ;7.348 ;7 ;692 ;9.496 ;26 ;9.107 ;57.38 ;12.4 ;10 ;11.832 ;12.341 ;245 ;155 ;yes ;1 ;chemistry.stackexchange.com
38,483 ;8.992 ;8 ;2,346 ;7.657 ;76 ;10.804 ;56.306 ;13.6 ;26 ;12.364 ;12.896 ;858 ;565 ;yes ;0 ;chemistry.stackexchange.com
38,484 ;8.94 ;6 ;722 ;7.5 ;24 ;10.54 ;58.457 ;13.6 ;8 ;12.487 ;13.024 ;261 ;175 ;yes ;2 ;chemistry.stackexchange.com
38,486 ;11.727 ;5 ;2,756 ;6.557 ;93 ;13.124 ;52.551 ;16.4 ;24 ;13.782 ;14.375 ;1,026 ;695 ;yes ;1 ;chemistry.stackexchange.com
38,487 ;15.096 ;14 ;2,163 ;13.318 ;108 ;15.538 ;27.979 ;19.6 ;17 ;16.805 ;17.528 ;768 ;423 ;yes ;2 ;chemistry.stackexchange.com
38,489 ;7.12 ;8 ;542 ;9.367 ;21 ;8.735 ;59.602 ;12.8 ;8 ;11.874 ;12.385 ;190 ;122 ;yes ;0 ;chemistry.stackexchange.com
38,490 ;5.251 ;7 ;468 ;6.812 ;21 ;8.308 ;60.438 ;12.8 ;8 ;11.874 ;12.385 ;175 ;112 ;yes ;0 ;chemistry.stackexchange.com
38,492 ;13.586 ;9 ;788 ;13.144 ;40 ;14.819 ;28.259 ;18.8 ;7 ;16.093 ;16.785 ;286 ;155 ;yes ;3 ;chemistry.stackexchange.com
38,494 ;12.996 ;13 ;690 ;11.036 ;34 ;14.995 ;30.9 ;18.8 ;6 ;16.038 ;16.728 ;261 ;146 ;yes ;1 ;chemistry.stackexchange.com
38,495 ;10.706 ;2 ;1,036 ;8.005 ;42 ;12.136 ;51.871 ;16.4 ;10 ;14.225 ;14.837 ;378 ;246 ;yes ;0 ;chemistry.stackexchange.com
38,499 ;23.478 ;2 ;856 ;12.847 ;39 ;22.287 ;13.644 ;26.4 ;4 ;20.103 ;20.967 ;309 ;176 ;yes ;3 ;chemistry.stackexchange.com
38,500 ;7.543 ;8 ;838 ;5.738 ;25 ;10.085 ;61.763 ;12.8 ;10 ;11.66 ;12.162 ;318 ;219 ;yes ;0 ;chemistry.stackexchange.com
38,504 ;10.797 ;3 ;361 ;11.934 ;19 ;13.79 ;29.147 ;17.2 ;4 ;14.937 ;15.58 ;139 ;74 ;yes ;2 ;chemistry.stackexchange.com
38,505 ;16.241 ;7 ;993 ;12.444 ;46 ;16.852 ;25.132 ;20.4 ;7 ;17.041 ;17.774 ;361 ;200 ;yes ;5 ;chemistry.stackexchange.com
38,506 ;8.655 ;10 ;650 ;5.459 ;18 ;9.841 ;68.275 ;13.6 ;7 ;11.783 ;12.29 ;231 ;172 ;yes ;0 ;chemistry.stackexchange.com
38,507 ;4.591 ;4 ;249 ;7.486 ;7 ;5.617 ;75.454 ;9.2 ;5 ;9.481 ;9.889 ;82 ;58 ;yes ;1 ;chemistry.stackexchange.com
38,509 ;11.529 ;1 ;534 ;9.41 ;21 ;13.437 ;41.475 ;16.4 ;5 ;14.225 ;14.837 ;200 ;120 ;yes ;0 ;chemistry.stackexchange.com
38,510 ;12.234 ;5 ;1,449 ;9.954 ;56 ;13.622 ;41.105 ;16.4 ;13 ;14.368 ;14.986 ;531 ;319 ;yes ;4 ;chemistry.stackexchange.com
38,511 ;10.691 ;12 ;1,543 ;8.237 ;56 ;12.442 ;48.963 ;15.6 ;15 ;13.583 ;14.167 ;572 ;363 ;yes ;1 ;chemistry.stackexchange.com
38,512 ;6.203 ;4 ;251 ;7.689 ;5 ;6.951 ;71.052 ;8.8 ;4 ;9.124 ;9.516 ;83 ;58 ;yes ;0 ;chemistry.stackexchange.com
38,513 ;11.89 ;10 ;1,477 ;7.985 ;45 ;12.421 ;54.097 ;15.6 ;13 ;13.19 ;13.758 ;520 ;351 ;yes ;2 ;chemistry.stackexchange.com
38,515 ;9.112 ;2 ;554 ;10.853 ;24 ;9.984 ;53.505 ;14.4 ;7 ;13.142 ;13.707 ;190 ;118 ;yes ;0 ;chemistry.stackexchange.com
38,517 ;10.947 ;18 ;639 ;7.64 ;15 ;11.584 ;57.729 ;13.6 ;6 ;11.66 ;12.162 ;224 ;154 ;yes ;1 ;chemistry.stackexchange.com
38,518 ;19.156 ;5 ;1,571 ;10.638 ;59 ;18.254 ;33.453 ;21.6 ;9 ;17.024 ;17.756 ;554 ;350 ;yes ;2 ;chemistry.stackexchange.com
38,522 ;12.669 ;29 ;1,458 ;7.188 ;50 ;13.382 ;52.254 ;16.8 ;12 ;14.18 ;14.79 ;526 ;358 ;yes ;5 ;chemistry.stackexchange.com
38,523 ;13.281 ;13 ;1,185 ;10.788 ;41 ;14.845 ;33.691 ;16.4 ;10 ;14.091 ;14.697 ;441 ;253 ;yes ;1 ;chemistry.stackexchange.com
38,524 ;8.756 ;4 ;278 ;5.942 ;5 ;9.995 ;66.15 ;12 ;3 ;10.071 ;10.504 ;99 ;72 ;yes ;3 ;chemistry.stackexchange.com
38,525 ;12.737 ;25 ;933 ;9.748 ;37 ;13.712 ;42.841 ;16.8 ;8 ;14.779 ;15.415 ;337 ;207 ;yes ;3 ;chemistry.stackexchange.com
38,527 ;14.125 ;7 ;1,711 ;12.076 ;74 ;14.419 ;36.088 ;18 ;14 ;15.593 ;16.263 ;600 ;349 ;yes ;7 ;chemistry.stackexchange.com
38,528 ;9.038 ;7 ;631 ;7.813 ;17 ;9.78 ;63.363 ;12.8 ;7 ;11.536 ;12.032 ;217 ;151 ;yes ;1 ;chemistry.stackexchange.com
38,532 ;25.617 ;11 ;1,589 ;8.198 ;55 ;23.99 ;22.3 ;27.6 ;7 ;18.353 ;19.142 ;590 ;390 ;yes ;5 ;chemistry.stackexchange.com
38,534 ;8.704 ;73 ;1,900 ;6.711 ;60 ;10.38 ;61.016 ;13.6 ;21 ;12.258 ;12.785 ;691 ;476 ;yes ;5 ;chemistry.stackexchange.com
38,535 ;8.701 ;4 ;756 ;8.791 ;34 ;10.871 ;51.56 ;15.2 ;9 ;13.646 ;14.233 ;279 ;174 ;yes ;1 ;chemistry.stackexchange.com
38,536 ;16.259 ;41 ;2,096 ;9.76 ;82 ;16.164 ;40.626 ;20 ;14 ;16.256 ;16.955 ;749 ;483 ;yes ;7 ;chemistry.stackexchange.com
38,537 ;19.29 ;16 ;1,927 ;11.418 ;69 ;17.899 ;34.255 ;21.2 ;11 ;16.718 ;17.437 ;661 ;417 ;yes ;4 ;chemistry.stackexchange.com
38,538 ;8.109 ;7 ;377 ;9.635 ;10 ;8.662 ;62.883 ;10.8 ;5 ;10.746 ;11.208 ;126 ;84 ;yes ;2 ;chemistry.stackexchange.com
38,539 ;12.015 ;32 ;1,270 ;11.008 ;60 ;12.673 ;44.13 ;17.6 ;12 ;15.247 ;15.903 ;445 ;269 ;yes ;0 ;chemistry.stackexchange.com
38,540 ;6.993 ;12 ;687 ;6.863 ;20 ;9.624 ;59.908 ;12 ;9 ;11.165 ;11.645 ;258 ;171 ;yes ;1 ;chemistry.stackexchange.com
38,542 ;11.609 ;4 ;505 ;11.261 ;27 ;13.94 ;32.877 ;18.4 ;5 ;15.728 ;16.404 ;191 ;106 ;yes ;2 ;chemistry.stackexchange.com
38,543 ;13.636 ;11 ;590 ;11.92 ;26 ;14.522 ;34.047 ;18 ;5 ;15.49 ;16.156 ;212 ;121 ;yes ;1 ;chemistry.stackexchange.com
38,546 ;15.162 ;78 ;5,751 ;9.707 ;203 ;14.947 ;45.594 ;18.8 ;41 ;15.188 ;15.841 ;2,015 ;1,328 ;yes ;11 ;chemistry.stackexchange.com
38,549 ;6.193 ;6 ;1,295 ;8.208 ;35 ;7.574 ;67.923 ;10.4 ;20 ;10.246 ;10.686 ;445 ;305 ;yes ;1 ;chemistry.stackexchange.com
38,551 ;14.751 ;6 ;812 ;10.478 ;31 ;14.524 ;44.963 ;18.8 ;6 ;15.45 ;16.114 ;282 ;182 ;yes ;0 ;chemistry.stackexchange.com
38,553 ;15.986 ;12 ;1,001 ;12.143 ;31 ;15.18 ;39.918 ;17.6 ;7 ;14.526 ;15.151 ;340 ;211 ;yes ;2 ;chemistry.stackexchange.com
38,556 ;21.617 ;6 ;2,557 ;10.809 ;94 ;20.466 ;25.878 ;23.6 ;13 ;17.728 ;18.491 ;915 ;566 ;yes ;7 ;chemistry.stackexchange.com
38,568 ;12.625 ;24 ;4,165 ;8.387 ;114 ;12.745 ;53.252 ;15.2 ;35 ;12.885 ;13.439 ;1,443 ;974 ;yes ;16 ;chemistry.stackexchange.com
38,592 ;11.214 ;14 ;2,958 ;8.859 ;103 ;11.941 ;52.642 ;15.6 ;28 ;13.505 ;14.086 ;1,040 ;679 ;yes ;2 ;chemistry.stackexchange.com
38,600 ;11.603 ;8 ;2,206 ;10.157 ;88 ;12.628 ;45.405 ;16 ;21 ;14.212 ;14.823 ;787 ;482 ;yes ;2 ;chemistry.stackexchange.com
38,601 ;6.586 ;6 ;153 ;5.729 ;3 ;7.255 ;78.67 ;10.8 ;2 ;9.708 ;10.126 ;51 ;40 ;yes ;0 ;chemistry.stackexchange.com
38,616 ;12.57 ;39 ;4,924 ;9.955 ;172 ;13.803 ;41.002 ;16 ;43 ;13.954 ;14.555 ;1,797 ;1,084 ;yes ;6 ;chemistry.stackexchange.com
38,625 ;11.061 ;6 ;2,804 ;10.142 ;100 ;11.736 ;49.916 ;14.8 ;28 ;13.351 ;13.925 ;976 ;613 ;yes ;1 ;chemistry.stackexchange.com
38,677 ;12.398 ;11 ;969 ;6.495 ;24 ;13.806 ;53.073 ;16.4 ;8 ;12.487 ;13.024 ;367 ;256 ;yes ;1 ;chemistry.stackexchange.com
38,678 ;8.895 ;16 ;550 ;6.846 ;13 ;9.68 ;66.331 ;12.4 ;6 ;11.062 ;11.538 ;190 ;137 ;yes ;1 ;chemistry.stackexchange.com
38,679 ;9.066 ;8 ;1,658 ;8.764 ;64 ;11.341 ;49.562 ;14.4 ;19 ;13.052 ;13.614 ;618 ;382 ;yes ;2 ;chemistry.stackexchange.com
38,682 ;8.12 ;3 ;1,011 ;9.09 ;37 ;9.677 ;57.196 ;13.2 ;13 ;12.24 ;12.767 ;358 ;230 ;yes ;0 ;chemistry.stackexchange.com
38,685 ;15.415 ;6 ;1,046 ;13.253 ;44 ;16.047 ;25.657 ;18.4 ;8 ;15.845 ;16.527 ;376 ;205 ;yes ;4 ;chemistry.stackexchange.com
38,686 ;12.074 ;11 ;3,484 ;9.143 ;102 ;12.293 ;52.378 ;14.8 ;31 ;12.935 ;13.492 ;1,202 ;791 ;yes ;11 ;chemistry.stackexchange.com
38,687 ;9.636 ;8 ;353 ;9.856 ;9 ;9.412 ;62.312 ;12 ;4 ;11.216 ;11.698 ;115 ;78 ;yes ;1 ;chemistry.stackexchange.com
38,689 ;13.464 ;21 ;2,950 ;9.85 ;72 ;12.633 ;52.88 ;15.2 ;24 ;12.487 ;13.024 ;974 ;652 ;yes ;4 ;chemistry.stackexchange.com
38,690 ;1.381 ;-1 ;102 ;4.307 ;4 ;5.944 ;67.884 ;9.2 ;3 ;9.325 ;9.726 ;40 ;26 ;no ;2 ;chemistry.stackexchange.com
38,691 ;3.654 ;0 ;118 ;6.941 ;5 ;7.15 ;59.833 ;10.8 ;3 ;10.071 ;10.504 ;44 ;27 ;no ;0 ;chemistry.stackexchange.com
38,692 ;18.13 ;11 ;1,304 ;12.334 ;45 ;17.213 ;32.438 ;20 ;8 ;15.99 ;16.678 ;451 ;273 ;yes ;3 ;chemistry.stackexchange.com
38,693 ;6.817 ;5 ;1,872 ;7.702 ;66 ;8.572 ;64.436 ;12.4 ;26 ;11.727 ;12.231 ;664 ;450 ;yes ;0 ;chemistry.stackexchange.com
38,695 ;12.804 ;4 ;1,265 ;10.492 ;37 ;12.243 ;51.491 ;14.8 ;11 ;13.045 ;13.606 ;420 ;273 ;yes ;1 ;chemistry.stackexchange.com
38,697 ;11.174 ;4 ;1,258 ;9.017 ;53 ;12.774 ;46.079 ;16.4 ;12 ;14.511 ;15.135 ;463 ;287 ;yes ;3 ;chemistry.stackexchange.com
38,698 ;3.109 ;2 ;215 ;3.664 ;3 ;4.963 ;85.755 ;7.6 ;4 ;7.743 ;8.076 ;74 ;59 ;yes ;0 ;chemistry.stackexchange.com
38,699 ;4.438 ;4 ;400 ;5.527 ;6 ;5.809 ;79.111 ;7.6 ;7 ;8.071 ;8.418 ;135 ;101 ;yes ;0 ;chemistry.stackexchange.com
38,700 ;7.239 ;11 ;1,396 ;7.102 ;27 ;7.711 ;73.817 ;10.4 ;18 ;9.708 ;10.126 ;462 ;344 ;yes ;0 ;chemistry.stackexchange.com
38,701 ;5.897 ;3 ;265 ;7.213 ;6 ;7.086 ;73.203 ;10 ;4 ;9.708 ;10.126 ;90 ;65 ;yes ;0 ;chemistry.stackexchange.com
38,702 ;3.975 ;6 ;662 ;4.624 ;20 ;7.007 ;74.297 ;10.4 ;11 ;10.385 ;10.832 ;249 ;182 ;yes ;0 ;chemistry.stackexchange.com
38,703 ;6.062 ;3 ;1,068 ;6.158 ;28 ;7.985 ;70.348 ;11.2 ;15 ;10.483 ;10.934 ;382 ;274 ;yes ;0 ;chemistry.stackexchange.com
38,704 ;7.505 ;2 ;440 ;8.859 ;10 ;8.383 ;64.943 ;10 ;6 ;10.071 ;10.504 ;149 ;101 ;yes ;0 ;chemistry.stackexchange.com
38,705 ;11.269 ;5 ;1,518 ;10.376 ;61 ;12.009 ;48.03 ;15.6 ;15 ;14.045 ;14.649 ;531 ;329 ;yes ;4 ;chemistry.stackexchange.com
38,707 ;10.144 ;5 ;634 ;4.718 ;11 ;11.476 ;66.81 ;14.4 ;6 ;10.416 ;10.864 ;235 ;182 ;yes ;3 ;chemistry.stackexchange.com
38,712 ;12.306 ;1 ;464 ;8.505 ;15 ;12.968 ;50.18 ;16 ;4 ;13.607 ;14.192 ;165 ;108 ;yes ;3 ;chemistry.stackexchange.com
38,714 ;11.406 ;6 ;1,416 ;8.246 ;36 ;11.657 ;57.111 ;14 ;13 ;12.115 ;12.636 ;487 ;333 ;yes ;6 ;chemistry.stackexchange.com
38,715 ;4.375 ;3 ;246 ;5.154 ;8 ;7.83 ;68.315 ;11.2 ;4 ;10.746 ;11.208 ;95 ;66 ;yes ;0 ;chemistry.stackexchange.com
38,716 ;6.35 ;2 ;791 ;8.248 ;28 ;8.789 ;59.654 ;12 ;12 ;11.367 ;11.855 ;289 ;186 ;yes ;0 ;chemistry.stackexchange.com
38,717 ;13.322 ;11 ;552 ;13.028 ;23 ;14.888 ;27.15 ;16.8 ;5 ;14.747 ;15.382 ;203 ;109 ;yes ;2 ;chemistry.stackexchange.com
38,719 ;4.785 ;4 ;409 ;7.558 ;18 ;7.176 ;64.765 ;11.6 ;8 ;11.216 ;11.698 ;146 ;95 ;yes ;1 ;chemistry.stackexchange.com
38,721 ;6.374 ;10 ;1,116 ;8.181 ;38 ;7.662 ;65.167 ;11.6 ;18 ;10.958 ;11.43 ;381 ;253 ;yes ;2 ;chemistry.stackexchange.com
38,723 ;11.783 ;13 ;605 ;11.708 ;33 ;14.436 ;28.672 ;18.4 ;6 ;15.845 ;16.527 ;232 ;125 ;yes ;3 ;chemistry.stackexchange.com
38,725 ;43.909 ;5 ;366 ;7.133 ;14 ;38.644 ;-14.575 ;43.2 ;1 ;23.494 ;24.504 ;140 ;94 ;yes ;0 ;chemistry.stackexchange.com
38,729 ;7.244 ;6 ;1,055 ;5.879 ;30 ;8.694 ;70.275 ;12.4 ;13 ;11.321 ;11.807 ;373 ;274 ;yes ;0 ;chemistry.stackexchange.com
38,731 ;15.71 ;9 ;1,156 ;10.089 ;44 ;15.851 ;39.973 ;19.2 ;8 ;15.845 ;16.527 ;415 ;263 ;yes ;1 ;chemistry.stackexchange.com
38,732 ;6.619 ;4 ;479 ;9.07 ;13 ;6.835 ;69.433 ;10 ;8 ;9.982 ;10.411 ;154 ;105 ;yes ;1 ;chemistry.stackexchange.com
38,736 ;0.108 ;2 ;122 ;2.975 ;2 ;3.718 ;83.098 ;5.6 ;4 ;6.873 ;7.169 ;45 ;33 ;yes ;0 ;chemistry.stackexchange.com
38,737 ;4.523 ;9 ;716 ;4.286 ;16 ;7.195 ;75.862 ;10.4 ;11 ;9.606 ;10.019 ;266 ;200 ;yes ;0 ;chemistry.stackexchange.com
38,739 ;16.237 ;18 ;1,480 ;10.858 ;56 ;16.324 ;36.267 ;19.6 ;10 ;15.961 ;16.648 ;531 ;327 ;yes ;1 ;chemistry.stackexchange.com
38,740 ;14.76 ;11 ;684 ;9.698 ;29 ;15.33 ;41.436 ;19.6 ;5 ;16.191 ;16.887 ;249 ;158 ;yes ;0 ;chemistry.stackexchange.com
38,741 ;11.796 ;8 ;1,599 ;7.287 ;41 ;11.87 ;59.701 ;14.8 ;14 ;12.373 ;12.905 ;549 ;391 ;yes ;0 ;chemistry.stackexchange.com
38,742 ;10.608 ;6 ;821 ;11.314 ;32 ;11.004 ;50.208 ;14.8 ;9 ;13.328 ;13.901 ;279 ;172 ;yes ;1 ;chemistry.stackexchange.com
38,743 ;10.211 ;4 ;285 ;9.429 ;10 ;11.168 ;52.994 ;14.4 ;3 ;13 ;13.559 ;100 ;64 ;yes ;0 ;chemistry.stackexchange.com
38,744 ;6.873 ;4 ;655 ;7.617 ;15 ;7.911 ;69.612 ;10.4 ;9 ;10.071 ;10.504 ;223 ;158 ;yes ;1 ;chemistry.stackexchange.com
38,745 ;13.199 ;7 ;1,192 ;13.204 ;60 ;15.752 ;20.02 ;18.4 ;11 ;15.792 ;16.471 ;457 ;234 ;yes ;4 ;chemistry.stackexchange.com
38,748 ;6.874 ;7 ;419 ;8.383 ;21 ;9.804 ;53.861 ;14.8 ;6 ;13.247 ;13.817 ;158 ;98 ;yes ;2 ;chemistry.stackexchange.com
38,752 ;16.334 ;5 ;993 ;12.739 ;40 ;16.598 ;26.443 ;19.2 ;7 ;16.093 ;16.785 ;355 ;198 ;yes ;4 ;chemistry.stackexchange.com
38,754 ;13.95 ;13 ;522 ;15.564 ;24 ;15.047 ;21.022 ;17.6 ;5 ;15 ;15.645 ;187 ;95 ;yes ;1 ;chemistry.stackexchange.com
38,757 ;7.614 ;5 ;98 ;11.58 ;5 ;9.231 ;45.803 ;14 ;2 ;11.66 ;12.162 ;34 ;19 ;yes ;0 ;chemistry.stackexchange.com
38,758 ;14.816 ;4 ;529 ;11.02 ;25 ;15.98 ;30.365 ;20 ;4 ;16.693 ;17.411 ;196 ;112 ;yes ;0 ;chemistry.stackexchange.com
38,762 ;9.599 ;22 ;2,020 ;8.787 ;65 ;10.62 ;56.571 ;13.6 ;22 ;12.415 ;12.949 ;708 ;465 ;yes ;7 ;chemistry.stackexchange.com
38,763 ;12.225 ;4 ;356 ;14.97 ;13 ;13.015 ;31.142 ;14 ;4 ;12.874 ;13.428 ;124 ;66 ;yes ;0 ;chemistry.stackexchange.com
38,766 ;15.493 ;5 ;434 ;6.822 ;9 ;15.912 ;48.067 ;17.6 ;3 ;12.487 ;13.024 ;161 ;113 ;yes ;1 ;chemistry.stackexchange.com
38,768 ;4.413 ;6 ;475 ;6.528 ;12 ;7.042 ;67.333 ;8.8 ;9 ;9.325 ;9.726 ;172 ;115 ;yes ;0 ;chemistry.stackexchange.com
38,770 ;18.891 ;4 ;1,033 ;10.654 ;38 ;17.983 ;34.406 ;21.6 ;6 ;16.784 ;17.506 ;363 ;230 ;yes ;6 ;chemistry.stackexchange.com
38,772 ;9.403 ;1 ;332 ;12.754 ;11 ;10.236 ;44.471 ;11.6 ;5 ;11.124 ;11.602 ;113 ;64 ;yes ;0 ;chemistry.stackexchange.com
38,773 ;8.198 ;8 ;1,826 ;9.919 ;74 ;9.329 ;54.758 ;13.2 ;26 ;12.24 ;12.767 ;628 ;388 ;yes ;2 ;chemistry.stackexchange.com
38,776 ;13.458 ;33 ;10,710 ;10.274 ;376 ;13.429 ;45.944 ;16.8 ;88 ;14.322 ;14.938 ;3,691 ;2,330 ;yes ;12 ;chemistry.stackexchange.com
38,779 ;60.784 ;2 ;495 ;6.978 ;16 ;50.924 ;-42.054 ;56 ;1 ;24.909 ;25.98 ;180 ;128 ;yes ;2 ;chemistry.stackexchange.com
38,780 ;4.638 ;10 ;461 ;5.811 ;17 ;7.46 ;67.184 ;11.2 ;8 ;10.984 ;11.457 ;170 ;115 ;yes ;0 ;chemistry.stackexchange.com
38,781 ;4.946 ;4 ;410 ;4.199 ;18 ;9.021 ;64.527 ;13.6 ;6 ;12.487 ;13.024 ;167 ;115 ;yes ;0 ;chemistry.stackexchange.com
38,783 ;10.125 ;19 ;601 ;7.446 ;18 ;11.196 ;58.134 ;14.4 ;6 ;12.487 ;13.024 ;214 ;146 ;yes ;4 ;chemistry.stackexchange.com
38,785 ;16.196 ;4 ;445 ;10.41 ;18 ;16.29 ;37.642 ;20.4 ;3 ;16.416 ;17.122 ;160 ;100 ;yes ;2 ;chemistry.stackexchange.com
38,786 ;8.797 ;7 ;459 ;10.787 ;17 ;9.564 ;55.587 ;13.2 ;6 ;12.22 ;12.745 ;156 ;98 ;yes ;1 ;chemistry.stackexchange.com
38,788 ;13.083 ;9 ;1,496 ;8.341 ;46 ;13.536 ;52.191 ;16.8 ;12 ;13.724 ;14.314 ;534 ;365 ;yes ;4 ;chemistry.stackexchange.com
38,790 ;11.672 ;37 ;1,583 ;7.355 ;52 ;13.291 ;48.882 ;16 ;14 ;13.556 ;14.139 ;593 ;386 ;yes ;4 ;chemistry.stackexchange.com
38,791 ;7.01 ;5 ;1,931 ;8.252 ;50 ;8.018 ;67.527 ;10.8 ;27 ;10.454 ;10.903 ;656 ;454 ;yes ;0 ;chemistry.stackexchange.com
38,792 ;12.255 ;11 ;325 ;10.943 ;13 ;13.902 ;36.36 ;16.4 ;3 ;14.402 ;15.021 ;120 ;69 ;yes ;1 ;chemistry.stackexchange.com
38,793 ;7.767 ;10 ;2,020 ;7.432 ;59 ;9.109 ;64.739 ;12.4 ;25 ;11.414 ;11.905 ;709 ;491 ;yes ;0 ;chemistry.stackexchange.com
38,794 ;13.647 ;4 ;719 ;11.433 ;27 ;13.355 ;43.844 ;17.2 ;6 ;14.619 ;15.248 ;244 ;150 ;yes ;0 ;chemistry.stackexchange.com
38,796 ;4.947 ;11 ;299 ;8.099 ;11 ;7.745 ;59.723 ;10.8 ;6 ;10.416 ;10.864 ;109 ;68 ;yes ;0 ;chemistry.stackexchange.com
38,798 ;5.394 ;18 ;322 ;9.507 ;11 ;6.345 ;64.49 ;9.6 ;8 ;9.423 ;9.828 ;106 ;67 ;yes ;0 ;chemistry.stackexchange.com
38,799 ;8.602 ;10 ;865 ;7.813 ;22 ;10.212 ;58.72 ;12 ;10 ;11.124 ;11.602 ;311 ;207 ;yes ;1 ;chemistry.stackexchange.com
38,808 ;5.168 ;5 ;543 ;7.583 ;17 ;6.556 ;70.503 ;10 ;10 ;10.141 ;10.578 ;184 ;126 ;yes ;2 ;chemistry.stackexchange.com
38,810 ;4.426 ;12 ;548 ;5.46 ;10 ;5.993 ;80.794 ;8.8 ;9 ;8.774 ;9.151 ;188 ;145 ;yes ;1 ;chemistry.stackexchange.com
38,812 ;11.854 ;11 ;731 ;10.978 ;25 ;12.306 ;46.271 ;15.2 ;7 ;13.351 ;13.925 ;253 ;155 ;yes ;2 ;chemistry.stackexchange.com
38,813 ;18.838 ;1 ;171 ;11.421 ;3 ;15.743 ;48.096 ;18 ;1 ;12.487 ;13.024 ;53 ;37 ;yes ;2 ;chemistry.stackexchange.com
38,817 ;10.066 ;11 ;415 ;11.957 ;12 ;10.475 ;50.239 ;12.4 ;5 ;11.485 ;11.979 ;140 ;85 ;yes ;0 ;chemistry.stackexchange.com
38,818 ;7.45 ;9 ;395 ;7.185 ;12 ;8.885 ;65.913 ;12.4 ;5 ;11.485 ;11.979 ;139 ;97 ;yes ;0 ;chemistry.stackexchange.com
38,819 ;12.572 ;7 ;1,908 ;10.677 ;81 ;13.787 ;39.071 ;17.2 ;17 ;14.956 ;15.599 ;693 ;409 ;yes ;5 ;chemistry.stackexchange.com
38,820 ;11.435 ;5 ;3,448 ;12.089 ;141 ;12.168 ;42.605 ;15.6 ;36 ;13.84 ;14.435 ;1,200 ;703 ;yes ;0 ;chemistry.stackexchange.com
38,822 ;18.537 ;4 ;1,863 ;8.317 ;71 ;18.359 ;37.114 ;22.4 ;11 ;16.915 ;17.643 ;687 ;455 ;yes ;7 ;chemistry.stackexchange.com
38,824 ;5.024 ;2 ;281 ;6.903 ;5 ;6.191 ;74.541 ;8 ;5 ;8.477 ;8.842 ;94 ;67 ;yes ;0 ;chemistry.stackexchange.com
38,826 ;9.697 ;9 ;341 ;10.714 ;17 ;12.541 ;37.654 ;16.4 ;4 ;14.292 ;14.906 ;130 ;73 ;yes ;1 ;chemistry.stackexchange.com
38,828 ;8.817 ;10 ;1,487 ;9.423 ;65 ;10.901 ;49.956 ;14.8 ;18 ;13.408 ;13.985 ;545 ;334 ;yes ;4 ;chemistry.stackexchange.com
